Date,APPL,MSFT,ORCL,INTC,MSI,ADBE,TXN,SONY,LOGI
25/01/02,0.415179,31.9,16.690001,33.68,48.843506,17.045,27.450001,46.400002,10.5
28/01/02,0.415536,31.91,16.9,33.919998,48.952045,17.584999,28.4,45.200001,10.1375
29/01/02,0.411964,31.16,16.5,32.68,48.662605,17.575001,29.959999,43.700001,9.885
30/01/02,0.430179,31.424999,16.620001,33.860001,48.481705,17.065001,30.719999,44.349998,10.2575
31/01/02,0.441429,31.855,17.26,35.040001,48.156078,16.85,31.209999,44.759998,10.545
01/02/02,0.435893,31.33,16.389999,34.669998,47.685734,17.965,30.5,43.5,10.7625
04/02/02,0.452679,30.559999,16.120001,33.98,45.044567,17.445,29.75,43.25,10.5225
05/02/02,0.454464,30.575001,15.81,33.799999,43.163185,17.355,29.75,41.75,10.495
06/02/02,0.440536,30.200001,16.040001,32.919998,43.597351,16.969999,29.5,41,10.41
07/02/02,0.433929,29.9,15.92,32.310001,44.501862,16.9,29.540001,42.5,10.43
08/02/02,0.429107,30.325001,16.18,32.52,46.310879,17.9,30.290001,42.400002,10.485
11/02/02,0.446071,30.565001,16.35,33.57,48.662605,18.25,31.950001,43.450001,10.675
12/02/02,0.44125,30.07,16.18,32.970001,48.481705,18.125,31.82,43.77,10.7875
13/02/02,0.446607,30.91,16.120001,33.380001,48.481705,18.73,32.91,44.849998,10.8875
14/02/02,0.439286,30.84,16.32,33.34,47.577194,18.504999,32.509998,45.549999,10.525
15/02/02,0.426786,30.115,15.49,32.290001,46.0938,17.844999,31.5,44.849998,10.6025
19/02/02,0.403929,29.465,14.79,31.34,44.320957,17.280001,29.940001,44.869999,10.2425
20/02/02,0.413036,29.950001,15.51,31.440001,44.755123,17.469999,29.99,45.400002,10.25
21/02/02,0.383929,29.025,15.26,29.48,43.416451,16.940001,28.860001,45.299999,10.3625
22/02/02,0.406071,28.995001,15.5,29.530001,42.692844,17.565001,29.51,46.709999,10.1825
25/02/02,0.425179,29.540001,16.34,31.02,47.215389,18.145,30.85,47.25,10.36
26/02/02,0.422679,29.275,16.530001,30.02,46.925945,18.514999,30.99,45.75,10.175
27/02/02,0.392143,29.195,16.370001,29.889999,48.843506,18.645,30.360001,47.220001,10.25
28/02/02,0.3875,29.17,16.620001,28.549999,47.034489,18.190001,29.35,46.200001,10.4175
01/03/02,0.41875,30.684999,15.99,30.98,50.290722,19.27,31.5,47.799999,10.99
04/03/02,0.43375,31.65,13.67,31.85,51.557034,20.48,33.990002,50.700001,11.475
05/03/02,0.420179,31.540001,13.85,32.700001,53.546955,19.99,33.990002,50.299999,11.12
06/03/02,0.429821,31.815001,14.14,32.959999,53.619316,20.17,34.200001,53.400002,10.8375
07/03/02,0.435357,31.360001,14,32.98,52.570084,19.4,34.75,56.049999,11.25
08/03/02,0.440357,31.975,14.2,34.169998,53.944939,19.525,35.709999,56.59,11.3075
11/03/02,0.4475,32.169998,14.5,33.419998,53.293694,20.17,34.110001,56.200001,11.3275
12/03/02,0.441429,31.27,14.44,32.990002,52.280643,19.059999,32.75,53.900002,11.2525
13/03/02,0.437321,31.049999,13.89,31.34,50.941967,18.764999,32.400002,52.400002,11.185
14/03/02,0.43625,30.610001,13.44,30.969999,50.435444,18.295,32.889999,55.09,11.5475
15/03/02,0.445536,31.245001,12.6,31.74,50.652527,19.59,34.09,55.25,12.0625
18/03/02,0.441786,31.07,12.6,31.620001,50.254539,19.34,34,53.66,11.9975
19/03/02,0.44375,31.115,12.81,31.719999,50.652527,19.719999,34.57,55.209999,11.6875
20/03/02,0.445,30.049999,12.54,30.530001,47.830456,19.254999,33.5,52.009998,11.9175
21/03/02,0.433393,30.68,13.15,31.4,48.843506,19.555,34.16,53.16,11.865
22/03/02,0.430179,30.225,12.85,30.59,48.590244,19.875,33.16,52.299999,11.67
25/03/02,0.416964,29.615,12.52,30,48.771145,19.025,32.049999,50.849998,11.55
26/03/02,0.418929,29.540001,12.71,30.77,49.350033,19.355,33.52,50.849998,11.55
27/03/02,0.419107,29.719999,12.63,30.41,49.748016,19.424999,33.099998,51.450001,11.6125
28/03/02,0.422679,30.155001,12.8,30.41,51.376133,20.145,33.099998,51.700001,11.8
01/04/02,0.436786,30.190001,12.84,31.17,52.642445,20.309999,34.09,51.099998,12.1875
02/04/02,0.429821,28.639999,12.53,30.030001,52.642445,19.35,33.75,51.150002,11.68
03/04/02,0.424107,28.165001,12.48,29.870001,51.557034,19.334999,32.990002,52.459999,11.575
04/04/02,0.444643,28.225,12.22,30.59,50.290722,19.155001,33.32,52.709999,11.25
05/04/02,0.441786,27.934999,12.13,30.049999,49.928917,18.934999,33.419998,51.5,11.4725
08/04/02,0.438571,28.610001,12.34,29.93,50.435444,19.43,33,52.349998,11.275
09/04/02,0.430357,27.434999,11.98,28.459999,50.109818,18.82,32.32,51.310001,11.215
10/04/02,0.440357,28.15,11.55,29.26,50.109818,19,32.150002,52.720001,11.4075
11/04/02,0.443929,27.395,10.94,28.940001,49.205311,18.184999,30.950001,51.700001,11.3175
12/04/02,0.4475,27.965,11.51,28.389999,48.626423,19.52,31.799999,50.860001,10.6275
15/04/02,0.446429,27.844999,11.3,28.110001,49.422394,19.690001,32.130001,52.169998,10.3375
16/04/02,0.459643,28.905001,12.06,29.51,54.270561,20.059999,33.790001,53.700001,11
17/04/02,0.46625,28.315001,11.78,30.639999,59.082554,19.745001,34.049999,53.799999,11.5025
18/04/02,0.45375,28.184999,11.65,30.450001,57.526794,19.75,33.619999,53.869999,11.2275
19/04/02,0.446071,28.6,11.93,30.1,57.562977,19.655001,33.299999,53.25,11.0625
22/04/02,0.438036,27.795,11.43,30.059999,56.622288,19.389999,32.599998,53.93,10.825
23/04/02,0.433036,26.995001,11.12,29.540001,53.221333,18.530001,32.43,53.919998,10.85
24/04/02,0.424464,26.51,10.5,28.91,52.280643,18.385,31.75,53.98,11.16
25/04/02,0.430714,26.865,10.5,29.09,53.619316,18.955,31.5,56,11.1875
26/04/02,0.410893,25.75,10.13,28.120001,54.270561,19.004999,30.41,55.5,11.3125
29/04/02,0.427857,26.120001,10.43,28.040001,54.885628,18.610001,30.65,55.48,11.2875
30/04/02,0.433393,26.129999,10.04,28.610001,55.717777,19.98,30.93,54.200001,11.4025
01/05/02,0.428214,26.375,9.45,28.629999,55.862499,20.059999,31.200001,54.799999,11.375
02/05/02,0.423036,25.605,8.55,27.870001,55.536877,18.924999,29.790001,53.450001,11.5
03/05/02,0.419821,24.780001,8.43,26.559999,53.872578,18.75,28.299999,54.02,11.63
06/05/02,0.404464,24.309999,8.22,25.780001,52.244461,18.125,27.549999,54,11.4225
07/05/02,0.40125,24.735001,8.25,26.15,53.148972,18.174999,27.51,52.650002,11
08/05/02,0.435179,27.485001,9.15,28.98,57.526794,20.705,30.6,55.139999,11.7375
09/05/02,0.431964,26.059999,8.48,28.24,55.355972,19.92,29.790001,54.599998,11.8275
10/05/02,0.416429,25.025,8.01,27.01,53.402233,19.375,28.700001,54.75,11.825
13/05/02,0.4275,26.344999,8.47,28.52,57.526794,20.370001,30.27,55,11.67
14/05/02,0.457321,27.440001,8.81,30.15,58.612209,21.49,31.299999,55.599998,11.9725
15/05/02,0.451429,27.375,9.19,30.24,58.937832,21.025,31.700001,56.150002,12.48
16/05/02,0.450179,27.870001,9.58,30.77,60.421227,20.85,32.110001,56.48,12.515
17/05/02,0.446607,28.014999,9.56,31.200001,60.71067,20.549999,32.34,58.810001,13.3125
20/05/02,0.441786,27.004999,9.11,30.190001,60.783031,19.530001,31.700001,57.650002,12.9975
21/05/02,0.418929,26.094999,8.85,29.07,59.335815,18.575001,30.610001,58.049999,12.6825
22/05/02,0.434286,26.844999,8.8,29.59,59.69762,18.469999,30.66,59.560001,12.3325
23/05/02,0.449643,27.41,9.37,29.389999,61.325737,18.555,30.620001,59.700001,11.9875
24/05/02,0.43125,26.629999,8.85,28.66,60.963932,18.834999,29.98,59.400002,12.0375
28/05/02,0.428214,26.16,8.94,28.35,60.312683,18.334999,29.889999,58.23,12.225
29/05/02,0.428214,26.025,8.4,27.27,57.852421,17.924999,28.73,57.799999,12.165
30/05/02,0.432143,26.32,8.42,27.42,57.092632,18.264999,28.799999,58.689999,12.1625
31/05/02,0.416071,25.455,7.92,27.620001,57.852421,18.049999,28.67,58.110001,11.9475
03/06/02,0.409107,24.709999,7.32,26.620001,55.536877,17.65,27.74,56.299999,11.8
04/06/02,0.406786,24.99,7.82,27.5,56.586105,17.92,28.1,55.91,11.3075
05/06/02,0.405714,25.83,8.66,28.18,55.790138,18.184999,28.440001,56.700001,11.6475
06/06/02,0.395714,25.950001,8.15,27,53.366055,17.6,27.690001,55.5,11.8725
07/06/02,0.382143,25.99,8.36,22,53.619316,17.940001,26.4,55.5,11.7625
10/06/02,0.383571,26.41,8.14,21.07,55.175072,18.795,25.77,54.360001,12.075
11/06/02,0.365357,26.285,8.03,20.219999,52.280643,18.535,24.950001,54.009998,11.8425
12/06/02,0.35875,27.77,8.26,21.58,56.658466,18.655001,25.639999,54.310001,11.0375
13/06/02,0.348929,27.110001,8.26,21.110001,57.382076,18.094999,25.549999,53.27,10.905
14/06/02,0.358929,27.625,8.57,21.280001,56.441383,15.685,25.4,52.450001,10.3475
17/06/02,0.366786,27.84,9.2,22.559999,59.335815,14.865,26.639999,52.779999,10.93
18/06/02,0.359821,27.995001,8.98,22.02,58.539848,15.045,26.09,51.799999,11.0625
19/06/02,0.305714,27.18,8.8,20.09,56.079582,13.54,24.85,50.060001,11.01
20/06/02,0.305536,27.049999,8.46,19.24,53.474594,13.9,24.469999,50.23,10.8875
21/06/02,0.300893,26.139999,8.12,18.73,53.944939,13.21,22.93,48.630001,10.6375
24/06/02,0.308393,27.08,8.61,19.33,52.1721,13.575,24.139999,50.099998,10.875
25/06/02,0.306071,26.475,8.7,18.32,51.665577,13.74,23.43,49.41,10.495
26/06/02,0.295536,27.065001,9.17,18.610001,50.797249,13.8,24.23,48.950001,10.6525
27/06/02,0.304643,27.459999,9.68,18.65,52.280643,13.945,24.67,50.299999,11.3525
28/06/02,0.316429,27.35,9.47,18.27,52.787167,14.25,23.700001,53.099998,11.7625
01/07/02,0.304643,26.33,9,17.540001,51.737934,13.5,23.450001,51.549999,11.25
02/07/02,0.3025,25.719999,8.68,16.57,51.231411,13.205,22.190001,50,10.6
03/07/02,0.313393,25.92,9.55,17.75,52.497723,13.52,23.139999,51.75,10.4425
05/07/02,0.334643,27.424999,9.98,19.540001,54.813267,14.315,24.98,53.169998,11.0425
08/07/02,0.321607,26.459999,9.31,18.5,53.076611,13.825,24.15,51.98,11.365
09/07/02,0.313036,26.605,9.4,17.959999,52.823349,13.61,23.299999,52.75,11.165
10/07/02,0.309286,26.120001,8.98,16.809999,50.580166,13.285,22.18,50.470001,10.94
11/07/02,0.326786,26.455,9.42,18.25,48.662605,12.88,23.17,51.200001,10.775
12/07/02,0.312679,25.93,9.68,17.99,49.784195,12.78,23.74,50.900002,10.7725
15/07/02,0.325536,25.9,10.15,19.120001,50.073639,13.245,24.6,50.299999,10.9925
16/07/02,0.318929,25.625,9.99,18.360001,52.570084,13.285,25.120001,49.59,10.6425
17/07/02,0.279107,26,10.47,19.440001,54.813267,13.44,25.780001,47.82,11.0475
18/07/02,0.267679,25.555,10.05,19.190001,54.270561,12.935,25.200001,48.950001,11.5075
19/07/02,0.267143,24.780001,9.72,18.65,53.764038,12.195,24.85,46.299999,10.6875
22/07/02,0.266429,23.754999,9.23,18.26,51.086689,12.275,23.389999,44.970001,10.5875
23/07/02,0.258393,21.504999,8.8,17.809999,48.481705,11.95,23.48,45.209999,9.225
24/07/02,0.271429,23.115,9.4,18.700001,48.698784,12.83,24,47.099998,9.0625
25/07/02,0.256429,21.415001,9.01,17.48,44.067696,11.715,22.139999,45.490002,9.6375
26/07/02,0.256071,22.674999,9.33,17.809999,39.436607,12.245,22.34,44.700001,9.8425
29/07/02,0.268214,24.125,9.55,18.889999,43.742073,12.805,23.5,46.139999,10.25
30/07/02,0.275536,24.049999,9.87,18.969999,43.34409,12.47,23.65,46.650002,10.075
31/07/02,0.2725,23.99,10.01,18.790001,41.969234,11.98,23.15,45.330002,10.2225
01/08/02,0.264286,22.875,9.67,17.559999,41.245628,8.415,21.110001,44.549999,9.625
02/08/02,0.258036,22.205,9.41,16.709999,39.943134,8.725,19.969999,42.709999,9.3175
05/08/02,0.249821,21.995001,9.01,15.88,37.301968,8.35,18.200001,42.009998,8.855
06/08/02,0.263214,22.834999,9.33,17.129999,39.617512,8.695,18.889999,42.5,9.18
07/08/02,0.268393,23.545,9.52,17.719999,39.798412,8.81,19.5,43.849998,9.175
08/08/02,0.273214,24.455,10.01,18.379999,42.692844,8.885,20.49,44,8.685
09/08/02,0.267857,24.059999,9.81,17.860001,43.416451,8.855,20.92,44.439999,8.4375
12/08/02,0.267679,24.235001,9.73,17.530001,41.137085,9.05,20.15,42.860001,8.255
13/08/02,0.260536,23.530001,9.09,16.700001,41.426529,8.935,19.200001,42.200001,7.945
14/08/02,0.270893,24.855,10.05,18.290001,43.669712,9.635,19.879999,43.720001,8.4
15/08/02,0.27875,24.885,10.12,18.610001,44.501862,9.97,20.299999,43.700001,8.95
16/08/02,0.282321,25,10.39,18.75,46.672684,10.07,21.99,44,8.7125
19/08/02,0.285357,26,10.93,19.459999,48.409344,10.44,22.6,44.580002,9.1175
20/08/02,0.284107,25.52,10.76,18.969999,45.840534,10.09,21.809999,44,8.85
21/08/02,0.287857,26.139999,10.76,19.59,48.409344,10.17,22.719999,45.330002,8.325
22/08/02,0.285179,26.615,11.19,19.15,48.952045,10.385,22.98,46.220001,8.1425
23/08/02,0.280893,26.110001,10.79,17.959999,47.034489,10.24,21.799999,45.470001,8.3325
26/08/02,0.277321,26.049999,10.57,18.129999,47.034489,10.44,22.1,46,8.475
27/08/02,0.265179,25.42,10.15,17.18,46.238518,10.415,20.629999,45.509998,8.5725
28/08/02,0.2625,24.690001,9.91,16.84,43.778255,9.99,20.24,43.959999,8.5725
29/08/02,0.2625,25.290001,9.96,17.139999,44.53804,10.16,19.950001,43.599998,8.375
30/08/02,0.263393,24.540001,9.59,16.67,43.416451,10.05,19.700001,43.509998,8.2
03/09/02,0.250893,23.51,9.06,15.86,42.113956,9.21,18.52,42,7.99
04/09/02,0.258571,24.105,9.6,16.110001,43.669712,9.54,19.18,41.349998,7.8125
05/09/02,0.253214,22.955,9.12,15.11,42.475761,9.165,18.620001,40.889999,7.33
06/09/02,0.256786,23.91,9.63,16.219999,44.393318,9.63,20.040001,41.810001,7.4275
09/09/02,0.256607,24.35,9.78,16.08,45.478729,9.725,19.91,42.080002,7.725
10/09/02,0.255893,24.895,9.79,16.469999,44.465679,9.645,20.48,42.799999,7.5
11/09/02,0.255179,24.290001,9.8,16.620001,44.610401,9.59,20.65,43.32,7.765
12/09/02,0.2525,23.575001,9.48,15.7,42.294857,9.225,19.209999,43.110001,7.315
13/09/02,0.253036,23.955,9.73,16.030001,41.643612,10.385,19,42.759998,6.7325
16/09/02,0.258929,23.889999,9.28,15.7,40.48584,10.1,18.27,42.799999,6.8875
17/09/02,0.264286,23.645,9.03,15.57,38.64064,9.98,18,43.209999,6.8825
18/09/02,0.268214,23.875,8.32,15.28,39.038624,9.965,17.610001,45.009998,6.8975
19/09/02,0.260357,23.6,8.11,14.98,36.61454,9.815,17.030001,43.299999,6.1575
20/09/02,0.265536,23.73,7.99,14.9,37.917034,9.775,15.78,42,6.07
23/09/02,0.265179,22.615,7.64,14.13,36.61454,9.45,14.95,41.5,5.55
24/09/02,0.261429,22.82,8,14.34,36.361279,9.79,15.1,40.509998,5.975
25/09/02,0.266607,23.254999,8.59,15.2,38.930084,9.915,16.35,41.299999,6.5025
26/09/02,0.2625,23.1,8.29,15.15,38.495918,9.89,16.49,42.400002,6.9725
27/09/02,0.262857,22.625,8.4,14.62,37.229607,9.87,15.58,42.32,6.955
30/09/02,0.258929,21.870001,7.86,13.89,36.831623,9.55,14.77,41.099998,6.79
01/10/02,0.259107,23.115,8.54,14.67,37.917034,9.71,16.120001,42.5,6.8175
02/10/02,0.253036,22.805,8.31,14.3,36.72308,10,15.89,40.66,6.24
03/10/02,0.255357,22.4,8.33,13.84,37.844673,10.48,15.24,40.950001,5.9375
04/10/02,0.250536,21.885,8.2,13.71,36.216557,10.16,14.68,41.200001,5.5475
07/10/02,0.245893,22.025,7.7,13.82,34.371357,10.005,14.25,40.330002,5.625
08/10/02,0.244286,22.495001,8.07,13.22,35.275867,9.985,14,41.48,5.4625
09/10/02,0.242679,21.995001,8.07,13.46,30.029711,9.085,13.23,39.880001,5.5275
10/10/02,0.251964,23.190001,8.51,14.18,32.887962,10.22,14.2,40.869999,5.7625
11/10/02,0.259107,24.434999,9.05,15.22,36.071835,10.99,16.110001,42.25,6.375
14/10/02,0.26375,24.645,9.25,15.1,36.542179,11.3,15.99,42.18,6.2475
15/10/02,0.270714,26.145,9.69,16.52,36.542179,11.545,17.629999,43.5,6.775
16/10/02,0.26,25.205,9.32,13.54,28.401594,11.095,16.16,42.209999,6.7725
17/10/02,0.251964,25.385,9.87,14.23,29.125202,11.465,17.190001,43.91,7.35
18/10/02,0.256071,26.575001,9.49,14.46,28.11215,11.905,17.1,43.869999,7.4175
21/10/02,0.26,26.254999,9.64,15.45,28.256872,12.455,17.120001,44.599998,8
22/10/02,0.2625,25.834999,9.89,15.12,29.450825,12.01,14,42.509998,7.5
23/10/02,0.265714,26.6,9.96,16.16,31.83873,12.325,14.88,43.439999,7.85
24/10/02,0.262321,25.615,9.86,15.63,31.621649,12.32,14.59,42.549999,7.7125
25/10/02,0.275357,26.34,10.26,16.59,32.200535,11.875,15.5,43.799999,7.8
28/10/02,0.27875,25.975,10.07,16.809999,32.56234,11.74,15.7,45.029999,7.71
29/10/02,0.275714,26.035,9.96,16.4,32.128174,11.345,15.05,44.32,7.24
30/10/02,0.285357,26.555,10.01,16.99,33.213585,11.825,15.88,44.380001,7.89
31/10/02,0.286964,26.735001,10.19,17.299999,33.177402,11.82,15.86,43.240002,8.0975
01/11/02,0.292143,26.5,10.13,18.299999,34.081913,12.235,16.790001,44.450001,8.7
04/11/02,0.301607,28.049999,10.24,18.77,36.108013,13.69,17.040001,44.919998,9.175
05/11/02,0.301786,28.34,10.17,18.35,35.637669,12.91,16.219999,45.290001,9.1875
06/11/02,0.3075,28.514999,10.36,19.15,34.805519,13.04,16.4,45.27,8.9425
07/11/02,0.285714,28.004999,10.2,18.440001,32.634697,12.79,14.96,43.049999,8.49
08/11/02,0.282857,27.549999,9.55,18.15,31.83873,12.855,15,42.700001,8.4
11/11/02,0.270714,26.93,9.05,17.34,30.319155,12.345,14.24,41.09,8.19
12/11/02,0.279286,27.254999,9.5,17.790001,31.657827,13.235,14.81,41.759998,8.5125
13/11/02,0.278393,27.68,9.62,18.120001,31.657827,13.565,15.1,40.98,8.2175
14/11/02,0.291071,28.495001,10.35,19.209999,32.815601,14.03,16.25,42.139999,8.6
15/11/02,0.284821,28.344999,10.71,18.799999,32.707058,14.475,16.389999,43.130001,8.9225
18/11/02,0.279464,27.924999,10.25,18.549999,33.901012,13.9,17,41.740002,9.0625
19/11/02,0.272679,27.43,10.37,18.15,32.236713,13.695,17.18,41.73,8.9125
20/11/02,0.277321,28.309999,10.74,19.15,33.828651,14.2,18.42,43.130001,8.7675
21/11/02,0.291964,28.92,11.46,20.209999,37.663769,15.1,19.68,43.200001,9.1275
22/11/02,0.285893,29.110001,11.58,20.049999,38.025574,14.905,19.219999,43.169998,9.0475
25/11/02,0.285179,29.115,11.91,20.48,38.061756,15.14,19.52,44.25,9.2575
26/11/02,0.275179,28.450001,11.63,20.200001,39.545151,14.435,18.450001,43.52,9.08
27/11/02,0.280714,29.040001,12,20.9,41.173267,14.99,20.27,44.810001,9.625
29/11/02,0.276786,28.84,12.15,20.879999,40.66674,14.765,20.01,44.349998,9.175
02/12/02,0.271071,28.844999,11.9,21.049999,42.331039,14.375,19.77,44.689999,9.25
03/12/02,0.270714,28.355,11.37,20.309999,38.025574,13.845,18.950001,43.799999,9.1025
04/12/02,0.267321,28.27,11.05,19.67,36.108013,13.09,18.23,42.779999,8.7225
05/12/02,0.26125,27.67,10.69,18.959999,35.637669,12.925,18.299999,43,8.425
06/12/02,0.266964,27.735001,11.28,18.709999,35.71003,13.045,18.23,43.41,8.345
09/12/02,0.263393,26.764999,10.53,17.68,33.394485,12.43,16.940001,42.59,8.115
10/12/02,0.272857,27.004999,10.7,18.129999,33.358307,13.005,17.110001,42.619999,8.0675
11/12/02,0.276607,27.33,11.3,18.16,34.69698,12.97,17.219999,42.400002,8.375
12/12/02,0.27125,27.084999,11.4,18.190001,34.479897,12.935,17.440001,42.41,8.7475
13/12/02,0.264107,26.25,10.65,17.58,34.443718,12.895,16.700001,41.610001,8.51
16/12/02,0.265179,27.24,11.3,18.219999,35.348225,13.28,17.25,42.189999,8.705
17/12/02,0.269286,27.18,11.02,17.889999,34.371357,13.42,17.34,41.740002,8.495
18/12/02,0.260179,26.764999,10.63,17.129999,33.358307,13.015,16.280001,41.25,7.89
19/12/02,0.253571,26.555,11,17,32.164352,12.77,15.68,41.119999,7.525
20/12/02,0.2525,26.52,10.74,17.01,32.417618,12.87,15.74,41.400002,7.3375
23/12/02,0.25875,27,11.06,17.209999,32.309074,13.275,15.83,41.209999,7.355
24/12/02,0.256429,26.91,10.99,16.780001,31.621649,13.115,15.78,41.84,7.5
26/12/02,0.257143,26.695,10.83,16.690001,32.381435,12.845,15.6,42.07,7.5125
27/12/02,0.251071,26.485001,10.79,16.4,32.56234,12.59,15.29,41.599998,7.3325
30/12/02,0.25125,26.375,10.94,15.76,31.404566,12.445,15.11,41.209999,7.395
31/12/02,0.255893,25.85,10.8,15.57,31.296024,12.4,15.01,41.310001,7.6275
02/01/03,0.264286,26.860001,11.21,16.690001,33.285946,12.8,16.040001,42.400002,7.715
03/01/03,0.266071,26.895,11.56,16.540001,33.177402,13.15,16.129999,42.139999,7.775
06/01/03,0.266071,27.385,11.96,17.18,35.094963,13.755,17.040001,42.790001,8.17
07/01/03,0.265179,27.9,12.69,17.360001,35.058784,14.255,16.5,41.93,8.2625
08/01/03,0.259821,27.120001,12.12,16.68,34.950241,13.565,16,41.560001,8.0725
09/01/03,0.262143,27.905001,13.01,17.059999,35.818569,14.12,15.86,43.310001,8.2075
10/01/03,0.262857,27.959999,13.07,17.42,35.927113,14.325,16.049999,42.880001,8.4275
13/01/03,0.26125,28.195,12.93,17.379999,34.190453,14.275,16.1,43.009998,8.6375
14/01/03,0.260893,28.485001,13.11,17.790001,34.226635,14.555,16.120001,42.950001,8.4975
15/01/03,0.257679,28.135,12.53,17.35,33.466846,13.985,15.91,42.380001,8.0775
16/01/03,0.261071,27.674999,12.17,17.200001,33.032681,13.6,15.07,42.389999,8.2625
17/01/03,0.251786,25.73,11.44,16.34,31.730188,12.93,14.55,42.540001,8.155
21/01/03,0.250357,25.665001,11.57,16.290001,31.657827,12.835,14.15,42.610001,8.645
22/01/03,0.247857,25.5,11.62,16.25,30.86186,12.89,14.25,42.16,8.55
23/01/03,0.253036,26.139999,12.46,16.67,31.368385,13.405,16.120001,42.93,8.695
24/01/03,0.246429,24.924999,11.77,15.85,31.368385,12.935,15.86,41.779999,8.465
27/01/03,0.252321,24.584999,11.93,15.88,30.319155,12.905,15.42,41.049999,8.295
28/01/03,0.260357,24.41,11.97,16.030001,30.029711,13.34,16,41.150002,8.4875
29/01/03,0.266607,24.955,12.02,16.66,30.029711,13.355,16.35,40.810001,8.4375
30/01/03,0.255714,24.120001,11.75,15.78,29.306105,13.21,15.66,39.889999,8.3875
31/01/03,0.256429,23.73,12.03,15.66,28.871939,13.21,15.9,39.950001,8.375
03/02/03,0.261786,24.280001,12.01,15.78,28.9443,13.53,15.85,40,8.3775
04/02/03,0.260714,23.66,11.73,15.64,28.618677,13.215,15.49,39.389999,8.3775
05/02/03,0.258036,23.48,11.52,15.58,28.293053,13.26,15.49,39.299999,8.3225
06/02/03,0.257679,23.709999,11.53,15.41,27.96743,13.26,15.06,38.700001,8.355
07/02/03,0.252679,23.290001,11.34,15.05,27.895069,13.07,14.99,38.580002,8.35
